genres,app_name,release_date,specs,price,early_access,sentiment,metascore,año,specs_encoded,genres_encoded,sentiment_code
Action,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Partial Controller Support,29.99,False,Very Positive,61,2014,16,0,7.0
Action,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Steam Cloud,29.99,False,Very Positive,61,2014,20,0,7.0
Action,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Steam Leaderboards,29.99,False,Very Positive,61,2014,21,0,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15,Single player,29.99,False,Very Positive,61,2014,32,1,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Multi player,29.99,False,Very Positive,61,2014,13,1,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Steam Achievements,29.99,False,Very Positive,61,2014,19,1,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Partial Controller Support,29.99,False,Very Positive,61,2014,16,1,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Steam Cloud,29.99,False,Very Positive,61,2014,20,1,7.0
Adventure,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,2014-09-15, Steam Leaderboards,29.99,False,Very Positive,61,2014,21,1,7.0
RPG,Endless Legend™,2014-09-18,Single player,29.99,False,Very Positive,82,2014,32,4,7.0
RPG,Endless Legend™,2014-09-18, Multi player,29.99,False,Very Positive,82,2014,13,4,7.0
RPG,Endless Legend™,2014-09-18, Online Multi Player,29.99,False,Very Positive,82,2014,15,4,7.0
RPG,Endless Legend™,2014-09-18, Cross Platform Multiplayer,29.99,False,Very Positive,82,2014,3,4,7.0
RPG,Endless Legend™,2014-09-18, Steam Achievements,29.99,False,Very Positive,82,2014,19,4,7.0
RPG,Endless Legend™,2014-09-18, Steam Trading Cards,29.99,False,Very Positive,82,2014,22,4,7.0
RPG,Endless Legend™,2014-09-18, Steam Workshop,29.99,False,Very Positive,82,2014,24,4,7.0
RPG,Endless Legend™,2014-09-18, Partial Controller Support,29.99,False,Very Positive,82,2014,16,4,7.0
RPG,Endless Legend™,2014-09-18, Steam Cloud,29.99,False,Very Positive,82,2014,20,4,7.0
Strategy,Endless Legend™,2014-09-18,Single player,29.99,False,Very Positive,82,2014,32,8,7.0
Strategy,Endless Legend™,2014-09-18, Multi player,29.99,False,Very Positive,82,2014,13,8,7.0
Strategy,Endless Legend™,2014-09-18, Online Multi Player,29.99,False,Very Positive,82,2014,15,8,7.0
Strategy,Endless Legend™,2014-09-18, Cross Platform Multiplayer,29.99,False,Very Positive,82,2014,3,8,7.0
Strategy,Endless Legend™,2014-09-18, Steam Achievements,29.99,False,Very Positive,82,2014,19,8,7.0
Strategy,Endless Legend™,2014-09-18, Steam Trading Cards,29.99,False,Very Positive,82,2014,22,8,7.0
Strategy,Endless Legend™,2014-09-18, Steam Workshop,29.99,False,Very Positive,82,2014,24,8,7.0
Strategy,Endless Legend™,2014-09-18, Partial Controller Support,29.99,False,Very Positive,82,2014,16,8,7.0
Strategy,Endless Legend™,2014-09-18, Steam Cloud,29.99,False,Very Positive,82,2014,20,8,7.0
Adventure,WAKFU,2014-09-18,Multi player,0.0,False,Mostly Positive,76,2014,29,1,6.0
Adventure,WAKFU,2014-09-18, MMO,0.0,False,Mostly Positive,76,2014,12,1,6.0
Adventure,WAKFU,2014-09-18, Steam Achievements,0.0,False,Mostly Positive,76,2014,19,1,6.0
Adventure,WAKFU,2014-09-18, Steam Trading Cards,0.0,False,Mostly Positive,76,2014,22,1,6.0
nan,WAKFU,2014-09-18,Multi player,0.0,False,Mostly Positive,76,2014,29,9,6.0
nan,WAKFU,2014-09-18, MMO,0.0,False,Mostly Positive,76,2014,12,9,6.0
nan,WAKFU,2014-09-18, Steam Achievements,0.0,False,Mostly Positive,76,2014,19,9,6.0
nan,WAKFU,2014-09-18, Steam Trading Cards,0.0,False,Mostly Positive,76,2014,22,9,6.0
nan,WAKFU,2014-09-18,Multi player,0.0,False,Mostly Positive,76,2014,29,9,6.0
nan,WAKFU,2014-09-18, MMO,0.0,False,Mostly Positive,76,2014,12,9,6.0
nan,WAKFU,2014-09-18, Steam Achievements,0.0,False,Mostly Positive,76,2014,19,9,6.0
nan,WAKFU,2014-09-18, Steam Trading Cards,0.0,False,Mostly Positive,76,2014,22,9,6.0
RPG,WAKFU,2014-09-18,Multi player,0.0,False,Mostly Positive,76,2014,29,4,6.0
RPG,WAKFU,2014-09-18, MMO,0.0,False,Mostly Positive,76,2014,12,4,6.0
RPG,WAKFU,2014-09-18, Steam Achievements,0.0,False,Mostly Positive,76,2014,19,4,6.0
RPG,WAKFU,2014-09-18, Steam Trading Cards,0.0,False,Mostly Positive,76,2014,22,4,6.0
Strategy,WAKFU,2014-09-18,Multi player,0.0,False,Mostly Positive,76,2014,29,8,6.0
Strategy,WAKFU,2014-09-18, MMO,0.0,False,Mostly Positive,76,2014,12,8,6.0
Strategy,WAKFU,2014-09-18, Steam Achievements,0.0,False,Mostly Positive,76,2014,19,8,6.0
Strategy,WAKFU,2014-09-18, Steam Trading Cards,0.0,False,Mostly Positive,76,2014,22,8,6.0
Action,Heavy Bullets,2014-09-18,Single player,9.99,False,Very Positive,72,2014,32,0,7.0
Action,Heavy Bullets,2014-09-18, Steam Achievements,9.99,False,Very Positive,72,2014,19,0,7.0
Action,Heavy Bullets,2014-09-18, Steam Trading Cards,9.99,False,Very Positive,72,2014,22,0,7.0
Action,Heavy Bullets,2014-09-18, Partial Controller Support,9.99,False,Very Positive,72,2014,16,0,7.0
Action,Heavy Bullets,2014-09-18, Steam Leaderboards,9.99,False,Very Positive,72,2014,21,0,7.0
Indie,Heavy Bullets,2014-09-18,Single player,9.99,False,Very Positive,72,2014,32,3,7.0
Indie,Heavy Bullets,2014-09-18, Steam Achievements,9.99,False,Very Positive,72,2014,19,3,7.0
Indie,Heavy Bullets,2014-09-18, Steam Trading Cards,9.99,False,Very Positive,72,2014,22,3,7.0
Indie,Heavy Bullets,2014-09-18, Partial Controller Support,9.99,False,Very Positive,72,2014,16,3,7.0
Indie,Heavy Bullets,2014-09-18, Steam Leaderboards,9.99,False,Very Positive,72,2014,21,3,7.0
Action,Battle Of Europe,2006-03-23,Single player,9.99,False,Mixed,54,2006,32,0,4.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18,Single player,11.99,False,Very Positive,82,2014,32,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Multi player,11.99,False,Very Positive,82,2014,13,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Co op,11.99,False,Very Positive,82,2014,1,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Shared/Split Screen,11.99,False,Very Positive,82,2014,17,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Cross Platform Multiplayer,11.99,False,Very Positive,82,2014,3,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Downloadable Content,11.99,False,Very Positive,82,2014,4,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Achievements,11.99,False,Very Positive,82,2014,19,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Workshop,11.99,False,Very Positive,82,2014,24,4,7.0
RPG,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Cloud,11.99,False,Very Positive,82,2014,20,4,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18,Single player,11.99,False,Very Positive,82,2014,32,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Multi player,11.99,False,Very Positive,82,2014,13,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Co op,11.99,False,Very Positive,82,2014,1,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Shared/Split Screen,11.99,False,Very Positive,82,2014,17,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Cross Platform Multiplayer,11.99,False,Very Positive,82,2014,3,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Downloadable Content,11.99,False,Very Positive,82,2014,4,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Achievements,11.99,False,Very Positive,82,2014,19,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Workshop,11.99,False,Very Positive,82,2014,24,8,7.0
Strategy,Age of Wonders III - Golden Realms Expansion,2014-09-18, Steam Cloud,11.99,False,Very Positive,82,2014,20,8,7.0
Adventure,Wasteland 2: Director's Cut,2014-09-18,Single player,39.99,False,Very Positive,87,2014,32,1,7.0
Adventure,Wasteland 2: Director's Cut,2014-09-18, Steam Achievements,39.99,False,Very Positive,87,2014,19,1,7.0
Adventure,Wasteland 2: Director's Cut,2014-09-18, Captions available,39.99,False,Very Positive,87,2014,0,1,7.0
Adventure,Wasteland 2: Director's Cut,2014-09-18, Partial Controller Support,39.99,False,Very Positive,87,2014,16,1,7.0
Adventure,Wasteland 2: Director's Cut,2014-09-18, Steam Cloud,39.99,False,Very Positive,87,2014,20,1,7.0
Indie,Wasteland 2: Director's Cut,2014-09-18,Single player,39.99,False,Very Positive,87,2014,32,3,7.0
Indie,Wasteland 2: Director's Cut,2014-09-18, Steam Achievements,39.99,False,Very Positive,87,2014,19,3,7.0
Indie,Wasteland 2: Director's Cut,2014-09-18, Captions available,39.99,False,Very Positive,87,2014,0,3,7.0
Indie,Wasteland 2: Director's Cut,2014-09-18, Partial Controller Support,39.99,False,Very Positive,87,2014,16,3,7.0
Indie,Wasteland 2: Director's Cut,2014-09-18, Steam Cloud,39.99,False,Very Positive,87,2014,20,3,7.0
RPG,Wasteland 2: Director's Cut,2014-09-18,Single player,39.99,False,Very Positive,87,2014,32,4,7.0
RPG,Wasteland 2: Director's Cut,2014-09-18, Steam Achievements,39.99,False,Very Positive,87,2014,19,4,7.0
RPG,Wasteland 2: Director's Cut,2014-09-18, Captions available,39.99,False,Very Positive,87,2014,0,4,7.0
RPG,Wasteland 2: Director's Cut,2014-09-18, Partial Controller Support,39.99,False,Very Positive,87,2014,16,4,7.0
RPG,Wasteland 2: Director's Cut,2014-09-18, Steam Cloud,39.99,False,Very Positive,87,2014,20,4,7.0
Strategy,Wasteland 2: Director's Cut,2014-09-18,Single player,39.99,False,Very Positive,87,2014,32,8,7.0
Strategy,Wasteland 2: Director's Cut,2014-09-18, Steam Achievements,39.99,False,Very Positive,87,2014,19,8,7.0
Strategy,Wasteland 2: Director's Cut,2014-09-18, Captions available,39.99,False,Very Positive,87,2014,0,8,7.0
Strategy,Wasteland 2: Director's Cut,2014-09-18, Partial Controller Support,39.99,False,Very Positive,87,2014,16,8,7.0
Strategy,Wasteland 2: Director's Cut,2014-09-18, Steam Cloud,39.99,False,Very Positive,87,2014,20,8,7.0
Simulation,Stronghold Crusader 2,2014-09-22,Single player,49.99,False,Mixed,65,2014,32,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Multi player,49.99,False,Mixed,65,2014,13,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Co op,49.99,False,Mixed,65,2014,1,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Steam Achievements,49.99,False,Mixed,65,2014,19,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Steam Trading Cards,49.99,False,Mixed,65,2014,22,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Steam Workshop,49.99,False,Mixed,65,2014,24,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Steam Cloud,49.99,False,Mixed,65,2014,20,6,4.0
Simulation,Stronghold Crusader 2,2014-09-22, Includes level editor,49.99,False,Mixed,65,2014,9,6,4.0
Strategy,Stronghold Crusader 2,2014-09-22,Single player,49.99,False,Mixed,65,2014,32,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Multi player,49.99,False,Mixed,65,2014,13,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Co op,49.99,False,Mixed,65,2014,1,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Steam Achievements,49.99,False,Mixed,65,2014,19,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Steam Trading Cards,49.99,False,Mixed,65,2014,22,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Steam Workshop,49.99,False,Mixed,65,2014,24,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Steam Cloud,49.99,False,Mixed,65,2014,20,8,4.0
Strategy,Stronghold Crusader 2,2014-09-22, Includes level editor,49.99,False,Mixed,65,2014,9,8,4.0
Indie,DG2: Defense Grid 2,2014-09-23,Single player,14.99,False,Very Positive,81,2014,32,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Multi player,14.99,False,Very Positive,81,2014,13,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Co op,14.99,False,Very Positive,81,2014,1,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Shared/Split Screen,14.99,False,Very Positive,81,2014,17,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Steam Achievements,14.99,False,Very Positive,81,2014,19,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Full controller support,14.99,False,Very Positive,81,2014,5,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Steam Trading Cards,14.99,False,Very Positive,81,2014,22,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Captions available,14.99,False,Very Positive,81,2014,0,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Steam Workshop,14.99,False,Very Positive,81,2014,24,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Steam Cloud,14.99,False,Very Positive,81,2014,20,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Stats,14.99,False,Very Positive,81,2014,18,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Steam Leaderboards,14.99,False,Very Positive,81,2014,21,3,7.0
Indie,DG2: Defense Grid 2,2014-09-23, Includes level editor,14.99,False,Very Positive,81,2014,9,3,7.0
Strategy,DG2: Defense Grid 2,2014-09-23,Single player,14.99,False,Very Positive,81,2014,32,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Multi player,14.99,False,Very Positive,81,2014,13,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Co op,14.99,False,Very Positive,81,2014,1,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Shared/Split Screen,14.99,False,Very Positive,81,2014,17,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Steam Achievements,14.99,False,Very Positive,81,2014,19,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Full controller support,14.99,False,Very Positive,81,2014,5,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Steam Trading Cards,14.99,False,Very Positive,81,2014,22,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Captions available,14.99,False,Very Positive,81,2014,0,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Steam Workshop,14.99,False,Very Positive,81,2014,24,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Steam Cloud,14.99,False,Very Positive,81,2014,20,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Stats,14.99,False,Very Positive,81,2014,18,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Steam Leaderboards,14.99,False,Very Positive,81,2014,21,8,7.0
Strategy,DG2: Defense Grid 2,2014-09-23, Includes level editor,14.99,False,Very Positive,81,2014,9,8,7.0
RPG,Pier Solar and the Great Architects,2014-09-29,Single player,14.99,False,Mostly Positive,73,2014,32,4,6.0
RPG,Pier Solar and the Great Architects,2014-09-29, Multi player,14.99,False,Mostly Positive,73,2014,13,4,6.0
RPG,Pier Solar and the Great Architects,2014-09-29, Steam Achievements,14.99,False,Mostly Positive,73,2014,19,4,6.0
RPG,Pier Solar and the Great Architects,2014-09-29, Full controller support,14.99,False,Mostly Positive,73,2014,5,4,6.0
RPG,Pier Solar and the Great Architects,2014-09-29, Steam Cloud,14.99,False,Mostly Positive,73,2014,20,4,6.0
Adventure,Sherlock Holmes: Crimes and Punishments,2014-09-29,Single player,29.99,False,Very Positive,77,2014,32,1,7.0
Adventure,Sherlock Holmes: Crimes and Punishments,2014-09-29, Steam Achievements,29.99,False,Very Positive,77,2014,19,1,7.0
Adventure,Sherlock Holmes: Crimes and Punishments,2014-09-29, Full controller support,29.99,False,Very Positive,77,2014,5,1,7.0
Adventure,Sherlock Holmes: Crimes and Punishments,2014-09-29, Steam Trading Cards,29.99,False,Very Positive,77,2014,22,1,7.0
Adventure,Sherlock Holmes: Crimes and Punishments,2014-09-29, Steam Cloud,29.99,False,Very Positive,77,2014,20,1,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30,Single player,9.99,False,Very Positive,84,2014,32,0,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Downloadable Content,9.99,False,Very Positive,84,2014,4,0,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Achievements,9.99,False,Very Positive,84,2014,19,0,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Full controller support,9.99,False,Very Positive,84,2014,5,0,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Trading Cards,9.99,False,Very Positive,84,2014,22,0,7.0
Action,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Cloud,9.99,False,Very Positive,84,2014,20,0,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30,Single player,9.99,False,Very Positive,84,2014,32,1,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Downloadable Content,9.99,False,Very Positive,84,2014,4,1,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Achievements,9.99,False,Very Positive,84,2014,19,1,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Full controller support,9.99,False,Very Positive,84,2014,5,1,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Trading Cards,9.99,False,Very Positive,84,2014,22,1,7.0
Adventure,Middle-earth: Shadow of Mordor - GOTY Edition Upgrade,2014-09-30, Steam Cloud,9.99,False,Very Positive,84,2014,20,1,7.0
Adventure,Silence of the Sleep,2014-10-01,Single player,4.99,False,Mostly Positive,66,2014,32,1,6.0
Adventure,Silence of the Sleep,2014-10-01, Steam Trading Cards,4.99,False,Mostly Positive,66,2014,22,1,6.0
Indie,Silence of the Sleep,2014-10-01,Single player,4.99,False,Mostly Positive,66,2014,32,3,6.0
Indie,Silence of the Sleep,2014-10-01, Steam Trading Cards,4.99,False,Mostly Positive,66,2014,22,3,6.0
Adventure,Qora,2014-10-02,Single player,9.99,False,Mostly Positive,63,2014,32,1,6.0
Adventure,Qora,2014-10-02, Steam Achievements,9.99,False,Mostly Positive,63,2014,19,1,6.0
Adventure,Qora,2014-10-02, Steam Trading Cards,9.99,False,Mostly Positive,63,2014,22,1,6.0
Indie,Qora,2014-10-02,Single player,9.99,False,Mostly Positive,63,2014,32,3,6.0
Indie,Qora,2014-10-02, Steam Achievements,9.99,False,Mostly Positive,63,2014,19,3,6.0
Indie,Qora,2014-10-02, Steam Trading Cards,9.99,False,Mostly Positive,63,2014,22,3,6.0
Action,Disney G-Force,2009-07-21,Single player,19.99,False,Positive,61,2009,32,0,5.0
Action,Disney G-Force,2009-07-21, Steam Trading Cards,19.99,False,Positive,61,2009,22,0,5.0
Action,Disney G-Force,2009-07-21, Partial Controller Support,19.99,False,Positive,61,2009,16,0,5.0
Action,Disney G-Force,2009-07-21, Steam Cloud,19.99,False,Positive,61,2009,20,0,5.0
Adventure,Disney G-Force,2009-07-21,Single player,19.99,False,Positive,61,2009,32,1,5.0
Adventure,Disney G-Force,2009-07-21, Steam Trading Cards,19.99,False,Positive,61,2009,22,1,5.0
Adventure,Disney G-Force,2009-07-21, Partial Controller Support,19.99,False,Positive,61,2009,16,1,5.0
Adventure,Disney G-Force,2009-07-21, Steam Cloud,19.99,False,Positive,61,2009,20,1,5.0
Action,Styx: Master of Shadows,2014-10-07,Single player,29.99,False,Very Positive,71,2014,32,0,7.0
Action,Styx: Master of Shadows,2014-10-07, Steam Achievements,29.99,False,Very Positive,71,2014,19,0,7.0
Action,Styx: Master of Shadows,2014-10-07, Full controller support,29.99,False,Very Positive,71,2014,5,0,7.0
Action,Styx: Master of Shadows,2014-10-07, Steam Trading Cards,29.99,False,Very Positive,71,2014,22,0,7.0
Action,Styx: Master of Shadows,2014-10-07, Steam Cloud,29.99,False,Very Positive,71,2014,20,0,7.0
Adventure,Costume Quest 2,2014-10-07,Single player,14.99,False,Very Positive,68,2014,32,1,7.0
Adventure,Costume Quest 2,2014-10-07, Steam Achievements,14.99,False,Very Positive,68,2014,19,1,7.0
Adventure,Costume Quest 2,2014-10-07, Full controller support,14.99,False,Very Positive,68,2014,5,1,7.0
Adventure,Costume Quest 2,2014-10-07, Steam Trading Cards,14.99,False,Very Positive,68,2014,22,1,7.0
Adventure,Costume Quest 2,2014-10-07, Steam Cloud,14.99,False,Very Positive,68,2014,20,1,7.0
Casual,Costume Quest 2,2014-10-07,Single player,14.99,False,Very Positive,68,2014,32,2,7.0
Casual,Costume Quest 2,2014-10-07, Steam Achievements,14.99,False,Very Positive,68,2014,19,2,7.0
Casual,Costume Quest 2,2014-10-07, Full controller support,14.99,False,Very Positive,68,2014,5,2,7.0
